tid,time,day,poi,type,root_type,rating,weather,label
8960,1430,Monday,His And Hers Cutz,Salon / Barbershop,Shop & Service,-1.0,Clouds,315
8960,1431,Monday,Adam's Liquor,Wine Shop,Shop & Service,-1.0,Clouds,315
8960,1431,Monday,The Kabello Salon,Salon / Barbershop,Shop & Service,-1.0,Clouds,315
8960,1431,Monday,Krutick's Pharmacy,Pharmacy,Shop & Service,-1.0,Clouds,315
8960,1432,Monday,Xin Xin Super Laundromat,Laundry Service,Shop & Service,-1.0,Clouds,315
8960,365,Thursday,Fine Fare,Supermarket,Shop & Service,6.1,Clouds,315
8960,366,Thursday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clouds,315
8960,719,Thursday,His And Hers Cutz,Salon / Barbershop,Shop & Service,-1.0,Clear,315
8960,719,Thursday,Key Food Supermarket,Supermarket,Shop & Service,6.4,Clear,315
8960,610,Friday,Fine Fare,Supermarket,Shop & Service,6.1,Clear,315
8960,1012,Friday,Napoli's Pizza,Pizza Place,Food,8.5,Clouds,315
8960,1013,Friday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8960,1013,Friday,Sutter Grocery,Deli / Bodega,Food,-1.0,Clouds,315
8960,1014,Friday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clouds,315
8960,1014,Friday,His And Hers Cutz,Salon / Barbershop,Shop & Service,-1.0,Clouds,315
8960,160,Saturday,Key Food Supermarket,Supermarket,Shop & Service,6.4,Clear,315
8960,160,Saturday,The Kabello Salon,Salon / Barbershop,Shop & Service,-1.0,Clear,315
8960,1010,Saturday,Napoli's Pizza,Pizza Place,Food,8.5,Clear,315
8960,1010,Saturday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8960,1172,Saturday,Sutter Grocery,Deli / Bodega,Food,-1.0,Clear,315
8960,1275,Saturday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clear,315
8960,1275,Saturday,Krutick's Pharmacy,Pharmacy,Shop & Service,-1.0,Clear,315
8960,1380,Saturday,His And Hers Cutz,Salon / Barbershop,Shop & Service,-1.0,Clear,315
8960,1380,Saturday,Starlight Dominican Beauty Salon,Salon / Barbershop,Shop & Service,-1.0,Clear,315
8960,1381,Saturday,Xin Xin Super Laundromat,Laundry Service,Shop & Service,-1.0,Clear,315
8960,457,Sunday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8960,713,Sunday,Fine Fare,Supermarket,Shop & Service,6.1,Clear,315
8960,793,Sunday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8960,904,Sunday,Xin Xin Super Laundromat,Laundry Service,Shop & Service,-1.0,Clear,315
8960,1409,Sunday,Laundry Land Super Laundromat,Laundry Service,Shop & Service,-1.0,Clear,315
8960,1409,Sunday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8961,63,Monday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8961,63,Monday,Dave's Jamaican Restaurant,Caribbean Restaurant,Food,-1.0,Clear,315
8961,69,Monday,Adam's Liquor,Wine Shop,Shop & Service,-1.0,Clear,315
8961,407,Monday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8961,408,Monday,Napoli's Pizza,Pizza Place,Food,8.5,Clouds,315
8961,409,Monday,Sutter Grocery,Deli / Bodega,Food,-1.0,Clouds,315
8961,409,Monday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8961,409,Monday,Dave's Jamaican Restaurant,Caribbean Restaurant,Food,-1.0,Clouds,315
8961,323,Tuesday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8961,324,Tuesday,Sutter Grocery,Deli / Bodega,Food,-1.0,Clouds,315
8961,324,Tuesday,Fine Fare,Supermarket,Shop & Service,6.1,Clouds,315
8961,324,Tuesday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8961,339,Wednesday,Sutter Grocery,Deli / Bodega,Food,-1.0,Fog,315
8961,339,Wednesday,Dave's Jamaican Restaurant,Caribbean Restaurant,Food,-1.0,Fog,315
8961,339,Wednesday,Euclid 500 Garden,Garden,Outdoors & Recreation,-1.0,Fog,315
8961,722,Wednesday,Napoli's Pizza,Pizza Place,Food,8.5,Clouds,315
8961,380,Thursday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Rain,315
8961,381,Thursday,Dave's Jamaican Restaurant,Caribbean Restaurant,Food,-1.0,Clouds,315
8961,381,Thursday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8961,382,Thursday,Napoli's Pizza,Pizza Place,Food,8.5,Clouds,315
8961,382,Thursday,Euclid 500 Garden,Garden,Outdoors & Recreation,-1.0,Clouds,315
8961,383,Thursday,Sutter Grocery,Deli / Bodega,Food,-1.0,Clouds,315
8961,903,Thursday,The Kabello Salon,Salon / Barbershop,Shop & Service,-1.0,Clouds,315
8961,730,Friday,His And Hers Cutz,Salon / Barbershop,Shop & Service,-1.0,Clouds,315
8961,731,Friday,Visions Of Beauty Unisex Salon,Salon / Barbershop,Shop & Service,-1.0,Clouds,315
8961,1318,Friday,Cypress Hills - NYCHA,Housing Development,Residence,-1.0,Clouds,315
8961,384,Saturday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8961,386,Saturday,Napoli's Pizza,Pizza Place,Food,8.5,Clear,315
8961,387,Saturday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8961,388,Saturday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clear,315
8961,710,Saturday,Napoli's Pizza,Pizza Place,Food,8.5,Clear,315
8961,713,Saturday,The Kabello Salon,Salon / Barbershop,Shop & Service,-1.0,Clear,315
8961,714,Saturday,His And Hers Cutz,Salon / Barbershop,Shop & Service,-1.0,Clear,315
8961,716,Saturday,Key Food Supermarket,Supermarket,Shop & Service,6.4,Clear,315
8961,716,Saturday,Xin Xin Super Laundromat,Laundry Service,Shop & Service,-1.0,Clear,315
8961,415,Sunday,Napoli's Pizza,Pizza Place,Food,8.5,Clouds,315
8961,416,Sunday,Euclid 500 Garden,Garden,Outdoors & Recreation,-1.0,Clouds,315
8962,337,Monday,Napoli's Pizza,Pizza Place,Food,8.5,Clear,315
8962,339,Monday,Euclid 500 Garden,Garden,Outdoors & Recreation,-1.0,Clear,315
8962,340,Monday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clear,315
8962,340,Monday,Espinal's Restaurant,Latin American Restaurant,Food,-1.0,Clear,315
8962,341,Monday,Krutick's Pharmacy,Pharmacy,Shop & Service,-1.0,Clear,315
8962,1182,Monday,Visions Of Beauty Unisex Salon,Salon / Barbershop,Shop & Service,-1.0,Clear,315
8962,1184,Monday,Key Food Supermarket,Supermarket,Shop & Service,6.4,Clear,315
8962,1185,Monday,Lee Good Taste,Chinese Restaurant,Food,-1.0,Clear,315
8962,748,Tuesday,Napoli's Pizza,Pizza Place,Food,8.5,Fog,315
8962,967,Tuesday,Lee Good Taste,Chinese Restaurant,Food,-1.0,Fog,315
8962,967,Tuesday,NYC HRA- FAMILY INDEPENDENCE ADMINISTRATION,Government Building,Professional & Other Places,-1.0,Fog,315
8962,349,Wednesday,Napoli's Pizza,Pizza Place,Food,8.5,Clouds,315
8962,350,Wednesday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8962,352,Wednesday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8962,354,Wednesday,Euclid 500 Garden,Garden,Outdoors & Recreation,-1.0,Clouds,315
8962,497,Wednesday,Euclid 500 Garden,Garden,Outdoors & Recreation,-1.0,Fog,315
8962,806,Wednesday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clouds,315
8962,807,Wednesday,Dave's Jamaican Restaurant,Caribbean Restaurant,Food,-1.0,Clouds,315
8962,375,Thursday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8962,375,Thursday,Napoli's Pizza,Pizza Place,Food,8.5,Clear,315
8962,377,Thursday,Dave's Jamaican Restaurant,Caribbean Restaurant,Food,-1.0,Clear,315
8962,377,Thursday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clear,315
8962,701,Thursday,National Hockey League,Office,Professional & Other Places,-1.0,Clear,315
8962,399,Friday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8962,400,Friday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8962,401,Friday,Dave's Jamaican Restaurant,Caribbean Restaurant,Food,-1.0,Clouds,315
8962,401,Friday,Bolla Market - Conduit & Liberty,Gas Station,Shop & Service,-1.0,Clouds,315
8962,1424,Sunday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8963,429,Monday,Napoli's Pizza,Pizza Place,Food,8.5,Rain,315
8963,430,Monday,The Kabello Salon,Salon / Barbershop,Shop & Service,-1.0,Rain,315
8963,430,Monday,Dave's Jamaican Restaurant,Caribbean Restaurant,Food,-1.0,Rain,315
8963,1317,Monday,Barclays Center,Basketball Stadium,Arts & Entertainment,9.0,Clouds,315
8963,313,Tuesday,New Ming Fat Chinese Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8963,313,Tuesday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8963,762,Tuesday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clouds,315
8963,1409,Tuesday,Espinal's Restaurant,Latin American Restaurant,Food,-1.0,Clear,315
8963,378,Wednesday,May May Restaurant,Chinese Restaurant,Food,-1.0,Clear,315
8963,379,Wednesday,Fine Fare,Supermarket,Shop & Service,6.1,Clear,315
8963,379,Wednesday,Euclid 500 Garden,Garden,Outdoors & Recreation,-1.0,Clear,315
8963,1343,Wednesday,E.N.Y  Pizza Factory,Pizza Place,Food,-1.0,Clouds,315
8963,445,Thursday,Napoli's Pizza,Pizza Place,Food,8.5,Clear,315
9861,547,Wednesday,Chinamans Crib,Home (private),Residence,-1.0,Clear,349
9861,1214,Friday,Health King,Juice Bar,Food,6.2,Clear,349
9861,759,Saturday,Micros,Office,Professional & Other Places,-1.0,Clear,349
9861,759,Saturday,TD Bank,Bank,Shop & Service,6.6,Clear,349
9861,772,Saturday,Gulf,Automotive Shop,Shop & Service,-1.0,Clear,349
9861,772,Saturday,Convenience Express,Gas Station,Shop & Service,-1.0,Clear,349
9861,817,Saturday,Patsy's Pizzeria,Pizza Place,Food,7.4,Clear,349
9861,817,Saturday,Brasserie 360,French Restaurant,Food,-1.0,Clear,349
9861,817,Saturday,Bloomingdale's,Department Store,Shop & Service,8.8,Clear,349
9861,882,Saturday,Le Pain Quotidien,Bakery,Food,7.5,Clear,349
9861,882,Saturday,David Geffen Hall,Concert Hall,Arts & Entertainment,9.3,Clear,349
9861,1005,Saturday,Alice's Tea Cup: Chapter III,Café,Food,8.0,Clear,349
9861,1006,Saturday,Mad River Bar & Grille,Pub,Nightlife Spot,6.7,Clear,349
9861,1006,Saturday,Sunny Chinese Cuisine,Chinese Restaurant,Food,-1.0,Clear,349
9861,1037,Saturday,Tiramisu,Italian Restaurant,Food,7.8,Clear,349
9861,1037,Saturday,Amber,Sushi Restaurant,Food,7.8,Clear,349
9861,1039,Saturday,7-Eleven,Convenience Store,Shop & Service,5.5,Clear,349
9861,1058,Saturday,lululemon athletica,Sporting Goods Shop,Shop & Service,8.1,Clear,349
9861,1059,Saturday,Bed Bath & Beyond,Furniture / Home Store,Shop & Service,7.7,Clear,349
9861,1059,Saturday,Bar Boulud,French Restaurant,Food,8.4,Clear,349
9861,1060,Saturday,Boulud Sud,Mediterranean Restaurant,Food,9.0,Clear,349
9861,1146,Saturday,Prune,American Restaurant,Food,9.1,Clouds,349
9861,1147,Saturday,Peels,Breakfast Spot,Food,-1.0,Clouds,349
9861,1189,Saturday,Il Buco,Italian Restaurant,Food,9.4,Clear,349
9861,1215,Saturday,KyoChon,Wings Joint,Food,-1.0,Clear,349
9861,1215,Saturday,Legends New York,American Restaurant,Food,7.7,Clear,349
9861,1216,Saturday,Paris Baguette,Bakery,Food,8.3,Clear,349
9861,469,Sunday,The Mothaship,Parking,Professional & Other Places,-1.0,Clear,349
9861,469,Sunday,Yankee Clipper,Residential Building (Apartment / Condo),Residence,-1.0,Clear,349
9861,469,Sunday,M.S. 22,School,Professional & Other Places,-1.0,Clear,349
9861,469,Sunday,La Tropical Deli Grocery,Deli / Bodega,Food,-1.0,Clear,349
9861,660,Sunday,Famous Famiglia's Pizza,Pizza Place,Food,6.4,Clear,349
9861,661,Sunday,The Heights Bar & Grill,Restaurant,Food,7.7,Clear,349
9861,661,Sunday,Starbucks,Coffee Shop,Food,6.1,Clear,349
9861,662,Sunday,Pinkberry,Frozen Yogurt Shop,Food,7.3,Clear,349
9861,747,Sunday,Marrakech Hotel,Hotel,Travel & Transport,5.8,Clear,349
9861,748,Sunday,Duane Reade,Pharmacy,Shop & Service,7.0,Clear,349
9861,781,Sunday,Le Perigord,French Restaurant,Food,-1.0,Clear,349
9861,781,Sunday,Pisacane Fish & Seafood,Seafood Restaurant,Food,-1.0,Clear,349
9861,816,Sunday,East river deli,Deli / Bodega,Food,-1.0,Clear,349
9861,845,Sunday,Shorty's,Sandwich Place,Food,8.8,Clear,349
9861,853,Sunday,Esca,Seafood Restaurant,Food,7.7,Clear,349
9861,853,Sunday,Pinkberry,Frozen Yogurt Shop,Food,7.7,Clear,349
9861,893,Sunday,Tabata Noodle Restaurant,Noodle House,Food,8.2,Clear,349
9861,927,Sunday,Butter Midtown,New American Restaurant,Food,8.0,Clear,349
9861,928,Sunday,Chinatown Brasserie,Chinese Restaurant,Food,-1.0,Clear,349
9861,928,Sunday,NYU 20 Cooper Sq,College History Building,College & University,-1.0,Clear,349
9861,928,Sunday,"The Standard, East Village",Hotel,Travel & Transport,9.1,Clear,349
9861,960,Sunday,Washington Square Park,Park,Outdoors & Recreation,9.6,Clear,349
9861,961,Sunday,Washington Square Arch,Monument / Landmark,Professional & Other Places,-1.0,Clear,349
9861,989,Sunday,The Biergarten at The Standard,Beer Garden,Nightlife Spot,8.8,Clear,349
9861,990,Sunday,"The Standard, High Line",Hotel,Travel & Transport,9.3,Clear,349
9861,990,Sunday,High Line,Park,Outdoors & Recreation,9.7,Clear,349
9862,1186,Wednesday,Yankee Clipper,Residential Building (Apartment / Condo),Residence,-1.0,Clouds,349
9862,1187,Wednesday,The Mothaship,Parking,Professional & Other Places,-1.0,Clouds,349
9862,1187,Wednesday,La Tropical Deli Grocery,Deli / Bodega,Food,-1.0,Clouds,349
9862,807,Thursday,Snowman's Lair,Home (private),Residence,-1.0,Clouds,349
9862,808,Thursday,Chase Bank,Bank,Shop & Service,6.4,Clouds,349
9862,808,Thursday,Brother's Pizza,Pizza Place,Food,-1.0,Clouds,349
9862,880,Thursday,Fairview Cemetery,Cemetery,Outdoors & Recreation,-1.0,Clouds,349
9862,880,Thursday,Micros Retail Systems,Building,Professional & Other Places,-1.0,Clouds,349
9862,881,Thursday,Micros,Office,Professional & Other Places,-1.0,Clouds,349
9862,881,Thursday,Sparkys,Bar,Nightlife Spot,6.8,Clouds,349
9862,919,Thursday,Morgan Stanley,Office,Professional & Other Places,-1.0,Clouds,349
9862,920,Thursday,Caffé Bene,Café,Food,7.3,Clouds,349
9862,920,Thursday,Lillie's Times Square,Bar,Nightlife Spot,8.6,Clouds,349
9862,920,Thursday,W New York - Times Square,Hotel,Travel & Transport,9.1,Clouds,349
9862,989,Thursday,Brooklyn Bridge Park,Park,Outdoors & Recreation,9.7,Clouds,349
9862,990,Thursday,Ignazio's Pizza,Pizza Place,Food,6.2,Clouds,349
9862,1046,Thursday,Manhattan Bridge,Bridge,Outdoors & Recreation,9.0,Clouds,349
9862,1062,Thursday,Dos Caminos,Mexican Restaurant,Food,8.0,Clouds,349
9862,1063,Thursday,The Hurricane Club,Cocktail Bar,Nightlife Spot,-1.0,Clouds,349
9862,1144,Thursday,John Dory Oyster Bar,Seafood Restaurant,Food,8.4,Clouds,349
9862,1145,Thursday,The Breslin,Gastropub,Food,8.9,Clouds,349
9862,1146,Thursday,Instrata Fitness Club,Gym,Outdoors & Recreation,-1.0,Clouds,349
9862,1175,Thursday,The Bowery Diner,Diner,Food,-1.0,Clouds,349
9862,1175,Thursday,New Museum,Art Museum,Arts & Entertainment,8.6,Clouds,349
9862,1175,Thursday,Café Habana,Cuban Restaurant,Food,9.3,Clouds,349
9862,1228,Thursday,The Red Flame,Diner,Food,6.8,Clouds,349
9862,1229,Thursday,Hippodrome,Office,Professional & Other Places,-1.0,Clouds,349
9862,793,Friday,Popeyes Louisiana Kitchen,Fried Chicken Joint,Food,8.0,Clear,349
9862,794,Friday,Best Buy,Electronics Store,Shop & Service,6.1,Clear,349
9862,1101,Friday,Micro Center,Electronics Store,Shop & Service,8.1,Clear,349
9862,1101,Friday,Cross County Shopping Center,Shopping Mall,Shop & Service,8.0,Clear,349
9862,1289,Friday,Sammy's Fish Box Restaurant,Seafood Restaurant,Food,8.0,Clear,349
9862,743,Saturday,Yankee Clipper,Residential Building (Apartment / Condo),Residence,-1.0,Clear,349
9862,744,Saturday,M.S. 22,School,Professional & Other Places,-1.0,Clear,349
9862,800,Saturday,Micros,Office,Professional & Other Places,-1.0,Clear,349
9862,800,Saturday,Micros Retail Systems,Building,Professional & Other Places,-1.0,Clear,349
9862,801,Saturday,Sparkys,Bar,Nightlife Spot,6.8,Clear,349
9862,815,Saturday,Convenience Express,Gas Station,Shop & Service,-1.0,Clear,349
9862,815,Saturday,Dunkin' Donuts,Donut Shop,Food,7.3,Clear,349
9862,876,Saturday,The Carlyle,Hotel,Travel & Transport,9.0,Clear,349
9862,877,Saturday,The Mark Hotel,Hotel,Travel & Transport,8.7,Clear,349
9862,877,Saturday,The Surrey,Hotel,Travel & Transport,8.7,Clear,349
9862,936,Saturday,Colicchio & Sons,New American Restaurant,Food,-1.0,Clear,349
9862,937,Saturday,Abe & Arthur's,American Restaurant,Food,-1.0,Clear,349
9862,982,Saturday,Simyone Lounge,Lounge,Nightlife Spot,-1.0,Clear,349
9862,983,Saturday,The Vinatta Project,Cocktail Bar,Nightlife Spot,-1.0,Clear,349
9862,993,Saturday,HUGO BOSS,Clothing Store,Shop & Service,7.0,Clear,349
9862,1139,Saturday,The Meatball Shop,Italian Restaurant,Food,9.3,Clouds,349
9862,1139,Saturday,Subway Sandwiches,Sandwich Place,Food,6.7,Clouds,349
9862,1139,Saturday,Morandi,Italian Restaurant,Food,9.0,Clouds,349
9862,1140,Saturday,Taïm Falafel and Smoothie Bar,Falafel Restaurant,Food,9.5,Clouds,349
9862,1207,Saturday,YOTEL New York,Hotel,Travel & Transport,8.7,Clear,349
9862,1207,Saturday,Four at Yotel,Nightclub,Nightlife Spot,7.0,Clear,349
9862,1208,Saturday,44 & X,American Restaurant,Food,8.2,Clear,349
9862,1278,Saturday,lululemon athletica,Sporting Goods Shop,Shop & Service,8.1,Clouds,349
9862,1278,Saturday,P.J. Clarke's,Burger Joint,Food,7.9,Clouds,349
9862,1279,Saturday,Lincoln Plaza Cinemas,Movie Theater,Arts & Entertainment,6.9,Clouds,349
9862,1279,Saturday,Ed's Chowder House,Seafood Restaurant,Food,-1.0,Clouds,349
9862,1280,Saturday,David Rubenstein Atrium at Lincoln Center,Performing Arts Venue,Arts & Entertainment,8.4,Clouds,349
9862,1393,Saturday,MTA Subway - 167th St (B/D),Metro Station,Travel & Transport,-1.0,Rain,349
9862,572,Sunday,Micros,Office,Professional & Other Places,-1.0,Clouds,349
9862,572,Sunday,Micros Retail Systems,Building,Professional & Other Places,-1.0,Clouds,349
9862,573,Sunday,Fairview Cemetery,Cemetery,Outdoors & Recreation,-1.0,Clouds,349
9862,716,Sunday,The Mark Hotel,Hotel,Travel & Transport,8.7,Clouds,349
9862,716,Sunday,Café Boulud,French Restaurant,Food,9.0,Clouds,349
9862,717,Sunday,Whitney Museum of American Art,Art Museum,Arts & Entertainment,9.4,Clouds,349
9862,756,Sunday,Bliss 49 Spa,Spa,Shop & Service,9.1,Clouds,349
9862,814,Sunday,Zé Café,French Restaurant,Food,-1.0,Clouds,349
9862,814,Sunday,Madison Restaurant,Diner,Food,7.6,Clouds,349
9862,882,Sunday,Patsy's Pizzeria,Pizza Place,Food,8.3,Clouds,349
9862,883,Sunday,Lenwich by Lenny's,Sandwich Place,Food,7.9,Clouds,349
9862,883,Sunday,Alice's Tea Cup,Tea Room,Food,8.8,Clouds,349
9862,883,Sunday,Columbus Tavern,American Restaurant,Food,5.4,Clouds,349
9862,926,Sunday,Apple Upper West Side,Electronics Store,Shop & Service,8.7,Clouds,349
9862,926,Sunday,Starbucks,Coffee Shop,Food,-1.0,Clouds,349
9862,927,Sunday,Richard Tucker Square,Plaza,Outdoors & Recreation,7.5,Clouds,349
9862,942,Sunday,Bar Boulud,French Restaurant,Food,8.4,Clouds,349
9862,970,Sunday,Serafina Upper West,Italian Restaurant,Food,6.4,Clouds,349
9862,971,Sunday,Beard Papa's,Dessert Shop,Food,8.9,Clouds,349
9862,971,Sunday,Westside Market,Supermarket,Shop & Service,8.0,Clouds,349
9862,1030,Sunday,Le Pain Quotidien,Bakery,Food,8.0,Clouds,349
9862,1031,Sunday,Alice's Teacup Chapter II,Tea Room,Food,8.6,Clouds,349
9862,1031,Sunday,JoJo,French Restaurant,Food,-1.0,Clouds,349
9862,1031,Sunday,Donahue's,Bar,Nightlife Spot,-1.0,Clouds,349
9862,1092,Sunday,Kiehl's,Cosmetics Shop,Shop & Service,8.3,Clear,349
9862,1093,Sunday,Barbaresco Restaurant,Italian Restaurant,Food,8.6,Clear,349
9862,1093,Sunday,Hale & Hearty,Soup Place,Food,7.2,Clear,349
9863,502,Monday,Yankee Clipper,Residential Building (Apartment / Condo),Residence,-1.0,Clear,349
9863,502,Monday,M.S. 22,School,Professional & Other Places,-1.0,Clear,349
9863,503,Monday,The Mothaship,Parking,Professional & Other Places,-1.0,Clear,349
9863,503,Monday,La Tropical Deli Grocery,Deli / Bodega,Food,-1.0,Clear,349
9863,1040,Tuesday,M.S. 22,School,Professional & Other Places,-1.0,Clear,349
9863,1040,Tuesday,The Mothaship,Parking,Professional & Other Places,-1.0,Clear,349
9863,1207,Tuesday,Mom's Fried Chicken,Fried Chicken Joint,Food,-1.0,Clear,349
9863,1207,Tuesday,Caridad Kitchen,Spanish Restaurant,Food,-1.0,Clear,349
9863,486,Friday,Oriental Buffet,Chinese Restaurant,Food,6.1,Clear,349
9863,486,Friday,A&P Beverage Center,Liquor Store,Shop & Service,6.9,Clear,349
9863,487,Friday,Chase Bank,Bank,Shop & Service,7.1,Clear,349
9863,507,Friday,Big Daddy's Car Wash,Car Wash,Shop & Service,6.1,Clear,349
9863,590,Friday,Lincoln Tunnel,Tunnel,Travel & Transport,5.3,Clear,349
9863,591,Friday,Lincoln Tunnel,Tunnel,Travel & Transport,5.3,Clear,349
9863,744,Saturday,Chase Bank,Bank,Shop & Service,7.1,Clear,349
9863,850,Saturday,Becco,Italian Restaurant,Food,8.6,Clouds,349
9863,883,Saturday,Iguana NYC,Mexican Restaurant,Food,7.4,Clouds,349
9863,906,Saturday,The Bowery Hotel,Hotel,Travel & Transport,9.3,Clear,349
9865,884,Tuesday,Micros Retail Systems,Building,Professional & Other Places,-1.0,Clouds,349
9865,884,Tuesday,Fairview Cemetery,Cemetery,Outdoors & Recreation,-1.0,Clouds,349
9865,885,Tuesday,TD Bank,Bank,Shop & Service,6.6,Clouds,349
9865,943,Tuesday,Napoli Pizza,Pizza Place,Food,8.9,Clouds,349
9865,1003,Tuesday,Bow Tie Cinemas Hoboken,Multiplex,Arts & Entertainment,7.7,Clouds,349
9865,1183,Tuesday,Trader Joe's,Grocery Store,Shop & Service,9.0,Clear,349
9865,422,Wednesday,Yankee Clipper,Residential Building (Apartment / Condo),Residence,-1.0,Clouds,349
9865,422,Wednesday,Gourmet Deli,Deli / Bodega,Food,-1.0,Clouds,349
9865,422,Wednesday,M.S. 22,School,Professional & Other Places,-1.0,Clouds,349
9865,423,Wednesday,The Mothaship,Parking,Professional & Other Places,-1.0,Clouds,349
9865,795,Thursday,Yankee Clipper,Residential Building (Apartment / Condo),Residence,-1.0,Clouds,349
9865,796,Thursday,The Mothaship,Parking,Professional & Other Places,-1.0,Clouds,349
9865,853,Thursday,Micros,Office,Professional & Other Places,-1.0,Clouds,349
9865,853,Thursday,Micros Retail Systems,Building,Professional & Other Places,-1.0,Clouds,349
9865,854,Thursday,Fairview Cemetery,Cemetery,Outdoors & Recreation,-1.0,Clouds,349
9865,854,Thursday,TD Bank,Bank,Shop & Service,6.6,Clouds,349
9865,935,Thursday,Gulf,Automotive Shop,Shop & Service,-1.0,Clouds,349
9865,936,Thursday,Dunkin' Donuts,Donut Shop,Food,7.3,Clouds,349
9865,956,Thursday,Micros Retail Systems,Building,Professional & Other Places,-1.0,Clouds,349
9865,957,Thursday,Houlihan's,American Restaurant,Food,7.7,Clouds,349
9865,957,Thursday,Ruth's Chris Steak House,Steakhouse,Food,8.7,Clouds,349
9865,730,Friday,Yankee Clipper,Residential Building (Apartment / Condo),Residence,-1.0,Clouds,349
9865,730,Friday,M.S. 22,School,Professional & Other Places,-1.0,Clouds,349
9865,730,Friday,Gourmet Deli,Deli / Bodega,Food,-1.0,Clouds,349
9865,730,Friday,La Tropical Deli Grocery,Deli / Bodega,Food,-1.0,Clouds,349
9865,878,Friday,Muscota New School,College Academic Building,College & University,-1.0,Clear,349
9865,878,Friday,Beans & Vines,Café,Food,7.4,Clear,349
9865,879,Friday,US Post Office,Post Office,Professional & Other Places,-1.0,Clear,349
9865,1233,Friday,Morton Williams Supermarket,Supermarket,Shop & Service,5.7,Clear,349
9865,1233,Friday,Morton Williams Supermarkets,Supermarket,Shop & Service,7.4,Clear,349
9865,1234,Friday,Snowman's Lair,Home (private),Residence,-1.0,Clear,349
9865,682,Saturday,The Mothaship,Parking,Professional & Other Places,-1.0,Clouds,349
9865,686,Saturday,Yankee Clipper,Residential Building (Apartment / Condo),Residence,-1.0,Clouds,349
9865,710,Saturday,Washington Bridge,Bridge,Outdoors & Recreation,-1.0,Clouds,349
9865,711,Saturday,Chase Bank,Bank,Shop & Service,7.1,Clouds,349
9865,841,Saturday,Chipotle Mexican Grill,Mexican Restaurant,Food,6.9,Clouds,349
9865,842,Saturday,Bouchon Bakery,Bakery,Food,8.6,Clouds,349
9865,911,Saturday,Bebe,Women's Store,Shop & Service,-1.0,Fog,349
9865,912,Saturday,The Tumi Store,Luggage Store,Shop & Service,-1.0,Fog,349
9865,913,Saturday,Aveda Experience Center,Cosmetics Shop,Shop & Service,7.5,Fog,349
9865,966,Saturday,Per Se,French Restaurant,Food,9.0,Fog,349
9865,966,Saturday,Porter House,Steakhouse,Food,8.4,Fog,349
9865,966,Saturday,Stone Rose Lounge,Lounge,Nightlife Spot,-1.0,Fog,349
9865,971,Saturday,Masa,Japanese Restaurant,Food,8.1,Fog,349
9865,1110,Saturday,Diner,Diner,Food,9.3,Clouds,349
9865,1111,Saturday,South 4th Bar & Cafe,Bar,Nightlife Spot,7.3,Clouds,349
9865,1113,Saturday,338 Berry St,Building,Professional & Other Places,-1.0,Clouds,349
9865,955,Sunday,Five Boro Bike Tour 2012,Park,Outdoors & Recreation,-1.0,Clear,349
9865,956,Sunday,Verrazano-Narrows Bridge Toll Plaza,Toll Plaza,Travel & Transport,4.9,Clear,349
9865,1057,Sunday,Staten Island Ferry - St. George Terminal,Pier,Travel & Transport,-1.0,Clear,349
